"Date debut traitement";"Matin/soir";"Date fin traitement";"Matin/soir";"N° National";"N° Travail";"Nom";"N° ordonnance";"Prescripteur";"Nature du produit";"Par";"Dose";"Voie";"Rythme";"Motif du traitement";"Date";"Observations";"Nom de l'intervenant";"Qualite de l'intervenant";"Date remise en vente lait";"Matin/soir";"Date remise en vente viande"
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 160070568";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235419854";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235444152";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 222010586";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"6 505715441";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235482124";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 160070555";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235430756";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235529328";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235529317";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235543535";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"12/02/2026";"Matin";"12/02/2026";"Soir";"8 235529323";"";"";"O99424";"DUISIT";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"12/02/2026";"";"SAMUEL";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"82 35579859";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 223014465";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 223010095";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235579876";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235571370";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 223010094";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235579855";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 223014460";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235579865";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235579875";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235579879";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"8 235579864";"";"";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"19/02/2026";"Matin";"19/02/2026";"Soir";"FR 8235571331";"1331";"TAMARIS";"O99424";"";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";"VACCINATION";"19/02/2026";"";"CÉLINE";"Eleveur";"";"";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"82 35590993";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599213";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590994";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590987";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599214";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590999";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590992";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599225";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235591002";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599218";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590991";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599212";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590996";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235591001";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590995";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599222";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235591000";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599220";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599216";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590997";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599215";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599217";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599219";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235590998";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"26/02/2026";"Matin";"26/02/2026";"Soir";"8 235599221";"";"";"0278093";"CHOLET";"HEPIZOVAC - MHE";"Animal";"4.0 ml";"SC";"1 fois/Jour";";";"";"CHOLET";"Vétérinaire";"";"Soir";""
"09/03/2026";"Soir";"14/03/2026";"Matin";"FR 8235599232";"9232";"ANATOLE";"26-01-0773";"FORNILI";"TOLFINE";"100 Kg";"5 ml";"Intra musculaire";"48 fois/Jour";"GRIPPE";"09/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"27/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"FR 8235599232";"9232";"ANATOLE";"26-01-0773";"FORNILI";"TENALINE L.A.";"100 Kg";"10 ml";"Intra musculaire";"1 fois/Jour";"GRIPPE";"09/03/2026";"";"SAMUEL";"Eleveur";"17/03";"Matin";"01/04"
"09/03/2026";"Soir";"10/03/2026";"Matin";"FR 8235599232";"9232";"ANATOLE";"";"";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"09/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"82 35599246";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599252";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599244";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599243";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599254";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235607485";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599242";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599240";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599248";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599241";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599249";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235607484";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599247";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599251";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599253";"";"";"26-03-0155";"FORNILI";"NASIM";"Animal";"2 ml";"Intra musculaire";"1 fois/Jour";"VACCINATION";"10/03/2026";"";"CÉLINE";"Eleveur";"09/03";"Matin";"09/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"82 35599258";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599256";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599248";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599260";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235607505";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599252";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599249";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599255";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599246";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599259";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599261";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"09/03/2026";"Soir";"10/03/2026";"Matin";"8 235599247";"";"";"26-02-0565";"CRASSUS";"BUTOX 7.5% POUR ON";"Animal";"10 ml";"Application Externe";"1 fois/Jour";"PARASITISME";"10/03/2026";"";"SAMUEL";"Eleveur";"09/03";"Matin";"29/03"
"12/03/2026";"Matin";"12/03/2026";"Soir";"31 00317284";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235444152";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"3 100327482";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 222010586";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235430777";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235482124";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"6 505715441";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235436101";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235444151";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235506377";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"3 100317290";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529327";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235419854";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235474463";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"3 210932659";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235543535";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235565517";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235430756";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"6 505715458";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529323";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235543540";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529321";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235557960";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235474442";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529317";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235529326";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
"12/03/2026";"Matin";"12/03/2026";"Soir";"8 235515718";"";"";"O99133";"DEFRANCE";"BOVILIS CRYPTIUM";"Animal";"2.0 ml";"SC";"1 fois/Jour";";";"";"SAMUEL";"Eleveur";"";"Soir";""
